problem,nx,nt,ny,n_iterations,num_domain,seed,pinn_time,fdm_time,residual_estimation_time,stability_flag,pinn_error_l2,pinn_error_relative_l2,e_res_vs_true_l2,e_res_vs_true_relative_l2,e_fdm_vs_true_l2,e_fdm_vs_true_relative_l2,prob_x_min,prob_x_max,prob_t_max,prob_diffusivity,prob_frequency,prob_velocity_x,prob_phase_shift,prob_propagation_speed,prob_initital_concentration,prob_y_min,prob_y_max
wave,64,64,16,0,10000,7,0.00733494758605957,0.0001881122589111328,0.03318500518798828,false,0.8719583690178,1.7441296574842944,0.0005133153008762402,0.0005886924411935559,0.0002556346352812184,0.0002931729820646975,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,256,32,256,10000,100,2,12.32990312576294,0.1304309368133545,0.1644759178161621,false,0.00013900053708012835,0.00027909127445108114,4.956782202761316e-8,0.00035660165830153303,6.299580846651019e-6,0.04532055040201051,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,10000,1,7,9.51289439201355,0.0006878376007080078,0.0020880699157714844,false,0.14379907421535887,0.296875508057515,0.00013020423684081562,0.0009054594930549886,0.00041476287710914914,0.002884322304384133,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,100,2,0.0020017623901367188,0.00015687942504882812,0.0056760311126708984,true,0.7645438201980633,2.055733803639851,0.36067353940194,0.47174998982857985,0.26151842143576154,0.3420581195306926,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,0,100,2,0.0015850067138671875,0.004065752029418945,0.06956076622009277,false,0.43775268317211496,1.2418352542645166,0.00005074771182802626,0.00011592781444602439,0.00003992627534176886,0.00009120738004950319,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,10000,1,7,7.009293079376221,0.00432896614074707,0.07301115989685059,false,0.43569306863572194,1.2359924529755457,0.000050702915550963036,0.00011637301394242551,0.00003992627534176886,0.00009163853688742237,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,0,100,5,0.001981019973754883,0.00009799003601074219,0.016550302505493164,false,0.8591836738669444,1.7192070093269896,0.0021304431281889457,0.0024796131409252917,0.0010402908397117996,0.0012107898128810369,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,0,10000,0,0.006740093231201172,0.0002579689025878906,0.005579710006713867,false,0.4223782890444346,1.1959713022378002,0.0035853054200926182,0.008488375262383432,0.002749210983530936,0.00650888328031869,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,0,100,1,0.0022301673889160156,0.00009799003601074219,0.016499042510986328,false,0.8589007148917549,1.7186408148469337,0.0021317652123859993,0.0024819693073077254,0.0010402908397117996,0.00121118869931655,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,10000,1000,3,28.13703417778015,0.0004029273986816406,0.08797812461853027,false,0.0003356762110860405,0.0006713729111599901,1.7648941786901816e-6,0.005257727894924547,0.00006338688741085187,0.18883342136683515,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,0,100,5,0.0015869140625,0.004522085189819336,0.06936979293823242,false,0.43580358793685386,1.2363059787852055,0.000050716430134969404,0.00011637451259882236,0.00003992627534176886,0.00009161529745724351,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,256,256,16,0,1,0,0.002380847930908203,0.01238393783569336,0.17136192321777344,false,0.43542091667678384,1.2353518381265192,0.000012586761227654844,0.000028907112050839042,9.934186103617024e-6,0.000022815132950976818,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,16,16,16,10000,10000,1,114.46297287940979,0.00032901763916015625,0.01053309440612793,true,0.006216060641376717,0.017120607112022165,0.01054001687588819,1.695610368684184,0.06769679643284385,10.890626771274459,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,10000,100,6,12.506900310516357,0.00003886222839355469,0.0006861686706542969,false,0.000012692140758906544,0.00002901060744892923,0.0000271970125058236,2.142823107797963,0.007418007097193637,584.4567309836759,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,0,10,7,0.0012159347534179688,0.00004291534423828125,0.00042319297790527344,false,0.6586326087342733,0.9463512689312145,0.0005859543317298757,0.0008896527805629498,0.000595948894502332,0.000904827496542566,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,0,1000,4,0.0026540756225585938,0.0040531158447265625,0.0681619644165039,false,0.43613340119916805,1.2372416069428627,0.000050722855722153943,0.0001163012408191833,0.00003992627534176886,0.00009154601604002305,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,10000,1,6,9.741121053695679,0.00009703636169433594,0.01716303825378418,false,0.8626733094894223,1.726189690917248,0.002130873036012318,0.002470081098571933,0.0010402908397117996,0.0012058919967368655,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,10000,1,8,9.621138095855713,0.00010704994201660156,0.01657700538635254,false,0.8615197815203455,1.7238815076611975,0.0021308428079693646,0.0024733533154735142,0.0010402908397117996,0.0012075066203076292,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,0,1,6,0.0021669864654541016,0.00019598007202148438,0.0011327266693115234,false,0.47027178978016726,1.0032464848643565,0.0017166244286267824,0.00365028153066386,0.00171723760469867,0.0036515854066037166,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,0,10000,8,0.007150888442993164,0.00018477439880371094,0.0011141300201416016,false,0.4705303822284892,1.0037981487541099,0.0017178344640401228,0.00365084706306158,0.00171723760469867,0.003649578581016646,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,10000,10,2,6.502956867218018,0.000030040740966796875,0.0004260540008544922,false,0.0004022590379499122,0.000577982848031951,0.000027551486402858394,0.06849190149528014,0.000595948894502332,1.4815052945470157,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,0,10,2,0.0011141300201416016,0.000025033950805664062,0.00036525726318359375,false,0.6410717724441097,0.9211191144853138,0.0005704339758012831,0.0008898129668484426,0.000595948894502332,0.00092961337578514,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,10000,10000,8,143.98807382583618,0.000030040740966796875,0.0037779808044433594,false,0.00028165402526624374,0.0005677611478969779,0.001756719493558727,6.23715386953018,0.018958173771005418,67.31014674147752,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,10000,10000,3,142.39120817184448,0.00004315376281738281,0.0006940364837646484,false,0.000020381772428558023,0.0000465869084081326,0.000023218024104009984,1.1391562821771093,0.007418007097193637,363.9529939390091,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,10000,10000,1,142.62743616104126,0.00004124641418457031,0.0007050037384033203,false,0.000029314162704731325,0.00006700380046795728,0.000030624874046249884,1.0447125628187408,0.007418007097193637,253.0519862322747,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,10000,0,2,0.0029900074005126953,0.00011897087097167969,0.01733994483947754,false,0.8605134783336124,1.721867917849425,0.002131073962213568,0.002476514332280304,0.0010402908397117996,0.0012089187048253173,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,8,32,16,0,10000,3,0.003840923309326172,0.0000209808349609375,0.0004870891571044922,false,0.6525044826341049,0.9864940516598314,0.010976494507705166,0.01682209823815155,0.011214972573078455,0.017187579352412365,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,1000,8,0.002511739730834961,0.00014090538024902344,0.004395008087158203,true,0.7657637457022017,2.0590139846190527,0.3607784608931201,0.47113546824064895,0.26151842143576154,0.34151319242196604,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,16,16,16,0,1000,2,0.0027539730072021484,0.0003216266632080078,0.009711980819702148,true,0.8130163787142802,2.2392532503549374,0.08756141362352252,0.10769944605789346,0.06769679643284385,0.0832662148084899,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,1,0,0.002171754837036133,0.0001480579376220703,0.0046579837799072266,true,0.7639833189000266,2.054226706943864,0.3606642826722959,0.47208397585378653,0.26151842143576154,0.34230907268013705,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,128,128,16,10000,1,2,10.610212087631226,0.004196882247924805,0.09709382057189941,false,0.6341167388554568,1.792126128294932,0.0012112191900915564,0.001910088656984099,0.0009525133211054325,0.0015021103571948953,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,0,0,1,0.0013320446014404297,0.000030040740966796875,0.00036406517028808594,false,0.7320563322226301,1.0434681839982636,0.000149736470407716,0.00020454227880673358,0.00014539741646764722,0.00019861506562780405,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,64,64,16,10000,10000,7,144.45493721961975,0.00018405914306640625,0.03277111053466797,false,0.000902422396755232,0.0018050651518280553,0.000011937087815247,0.013227827520867068,0.0002556346352812184,0.28327603149074654,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,0,100,0,0.0018811225891113281,0.004413127899169922,0.008468866348266602,false,0.4881948887679619,0.9918880279730017,0.00010152035914872651,0.00020795047528033198,0.00010200512199543541,0.00020894344521480278,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,10000,1000,8,28.285916090011597,0.000028371810913085938,0.003452301025390625,false,0.0031650076312098358,0.006380055687468842,0.0007102383989693827,0.2244033764613291,0.018958173771005418,5.989929876964621,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,10000,10,3,11.310987949371338,0.0001399517059326172,0.0044040679931640625,true,0.652819149517218,1.75532436188981,0.6419091866569162,0.9832879245831404,0.26151842143576154,0.4005985756226105,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,0,1000,5,0.002413034439086914,0.0044400691986083984,0.08812975883483887,false,0.43580358793685386,1.2363059787852055,0.000050716430134969404,0.00011637451259882236,0.00003992627534176886,0.00009161529745724351,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,64,64,16,10000,10000,3,94.08532404899597,0.0017001628875732422,0.026000022888183594,false,0.0000878800108399469,0.00024924587136975206,4.053644252906075e-6,0.04612703405651868,0.00016125998597565447,1.8350018898969949,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,16,16,16,0,1000,2,0.0027027130126953125,0.000050067901611328125,0.007414102554321289,false,0.8509684658700515,1.7052707976809285,0.009203228280248403,0.010815005078759047,0.004322163832073661,0.005079111630364084,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,0,0,0,0.001726388931274414,0.000029802322387695312,0.00039696693420410156,false,0.7042261065520165,1.0037991670626303,0.00014711738143711805,0.00020890645783841222,0.00014539741646764722,0.00020646411019826014,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,10000,0,1,0.0028641223907470703,0.00033211708068847656,0.006702899932861328,false,0.42662719686357026,1.208002156922676,0.0035871305534621607,0.00840811504712691,0.002749210983530936,0.0064440593655122665,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,0,10,9,0.0016367435455322266,0.004003047943115234,0.06933188438415527,false,0.4358313579460238,1.236384757917177,0.00005075742474379847,0.00011646115824021224,0.00003992627534176886,0.00009160945997537327,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,128,128,16,10000,10,5,11.479543924331665,0.004265785217285156,0.09957766532897949,false,0.7762672065816515,2.1938685074998565,0.0014115967928318488,0.001818441872674123,0.0009525133211054325,0.0012270431019492545,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,1,2,0.0022430419921875,0.00015091896057128906,0.0048139095306396484,true,0.7645438201980633,2.055733803639851,0.36067353940194,0.47174998982857985,0.26151842143576154,0.3420581195306926,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,0,1,6,0.003011941909790039,0.0001380443572998047,0.0034818649291992188,false,0.4130267179980919,1.1660019272482383,0.016215654180568154,0.039260545320564624,0.012171854008336707,0.029469894992102997,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,10000,1,2,9.319634914398193,0.0046160221099853516,0.008942842483520508,false,0.15466557434349976,0.3142411669201264,0.00009421032520407989,0.0006091227838125522,0.00010200512199543541,0.0006595205327908989,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,256,256,16,0,10000,1,0.006993770599365234,0.012482643127441406,0.1672992706298828,false,0.439357638052887,1.2465208835303967,0.000012592781161399806,0.000028661800935583066,9.934186103617024e-6,0.000022610705364410234,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,32,32,16,0,1,1,0.0024793148040771484,0.00072479248046875,0.014549970626831055,false,0.4334418429208511,1.2287249664473825,0.0008464145007025325,0.0019527752443067484,0.0006581365706071615,0.0015183964846867373,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,0,100,1,0.0015609264373779297,0.0003037452697753906,0.005614042282104492,false,0.42662719686357026,1.208002156922676,0.0035871305534621607,0.00840811504712691,0.002749210983530936,0.0064440593655122665,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,64,64,16,10000,10,6,11.220563888549805,0.0018231868743896484,0.041999101638793945,false,0.7342809848991148,2.067129461257181,0.005731072420541346,0.007805012710943013,0.003851464283566381,0.005245218605375633,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,64,64,16,0,10,8,0.001984119415283203,0.0015649795532226562,0.0375361442565918,false,0.8499726839357225,2.392821838452987,0.005053444265193955,0.0059454196125391144,0.003851464283566381,0.004531280070945951,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,64,64,16,0,1,7,0.002393007278442383,0.0015637874603271484,0.025237083435058594,false,0.4493014733197525,1.2743118276265655,0.0002056016177126806,0.000457602812191005,0.00016125998597565447,0.0003589126578734613,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,0,10000,0,0.004194974899291992,0.000026702880859375,0.0003941059112548828,false,0.6986146560344731,1.003799170379224,0.0006030014944655201,0.0008631389124990886,0.000595948894502332,0.0008530437908146674,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,0,10,4,0.0020720958709716797,0.000049114227294921875,0.0008509159088134766,false,0.44229911531843497,1.0109694064421366,0.00743906959288553,0.01681909218274095,0.007418007097193637,0.016771471703833304,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,10000,10000,4,82.76934385299683,0.00004982948303222656,0.0006678104400634766,false,4.6982330946238425e-6,6.65732026293757e-6,1.3764637895735515e-8,0.0029297477622371114,8.926404123405047e-6,1.8999491816252112,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,10000,10,4,6.544991970062256,0.000026226043701171875,0.00039386749267578125,false,0.00029888047098160345,0.00042944413808444494,0.00002271831382135009,0.07601136918290266,0.000595948894502332,1.993937216924468,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,8,32,16,0,100,0,0.0015621185302734375,0.000023126602172851562,0.0004360675811767578,false,0.6639516617155716,1.0038005596957067,0.011349082303586909,0.017093235785060373,0.011214972573078455,0.016891248594965942,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,64,64,16,0,1,6,0.0020961761474609375,0.0002079010009765625,0.03610992431640625,false,0.86728947287386,1.7347907251204333,0.000513320051575335,0.0005918670382039712,0.0002556346352812184,0.0002947512258325292,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,10000,100,4,12.407609224319458,0.00043702125549316406,0.0967559814453125,false,0.025112784050772323,0.05022710093441092,0.00007853888780891678,0.0031274464691023003,0.00006338688741085187,0.0025240884197744776,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,10000,100,8,12.932720184326172,0.000025987625122070312,0.0034189224243164062,false,0.08133459256400245,0.16395512755132477,0.23024132543640943,2.8307921411818904,0.018958173771005418,0.23308869170380545,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,10000,10000,9,94.48318481445312,0.0001499652862548828,0.0030820369720458984,false,0.00006371466263240558,0.00017987073519950693,0.0005568117950707037,8.739146878675186,0.012171854008336707,191.0369372673558,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,64,64,16,0,10000,8,0.007058858871459961,0.0016169548034667969,0.02765679359436035,false,0.4358957931425805,1.2362905483262148,0.00020579979619533728,0.00047213072351909714,0.00016125998597565447,0.00036995077381466417,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,0,1,7,0.002151966094970703,0.000028848648071289062,0.0036132335662841797,false,0.8377079777071502,1.6886605564251118,0.04337158934338701,0.05177411520193143,0.018958173771005418,0.022631005404645795,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,10000,10000,9,143.70934915542603,0.000028848648071289062,0.0035352706909179688,false,0.002921189474155593,0.005888564480849708,0.00109313534001347,0.37420898222612453,0.018958173771005418,6.4898815837630215,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,64,64,16,0,100,6,0.0020918846130371094,0.00022602081298828125,0.03606581687927246,false,0.86728947287386,1.7347907251204333,0.000513320051575335,0.0005918670382039712,0.0002556346352812184,0.0002947512258325292,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,16,16,16,0,10,2,0.001964092254638672,0.00034117698669433594,0.011265039443969727,true,0.8130163787142802,2.2392532503549374,0.08756141362352252,0.10769944605789346,0.06769679643284385,0.0832662148084899,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,16,32,16,0,10000,9,0.004002809524536133,0.000022172927856445312,0.00046515464782714844,false,0.6960611293953901,1.0166623519263396,0.00253951198860749,0.003648403683758854,0.0025081860605056672,0.003603399119103688,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,32,32,16,0,1,7,0.002092123031616211,0.0006721019744873047,0.02028799057006836,false,0.8438141813007277,2.3575446963399944,0.020703173729422014,0.02453522847590492,0.015825675346876712,0.018754929340582607,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,0,1,4,0.002093791961669922,0.000797271728515625,0.0025281906127929688,false,0.4896896734960457,1.0109722291531262,0.00041594752052517267,0.0008494104389737175,0.00041476287710914914,0.0008469912672407994,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,10000,100,9,7.738913059234619,0.000047206878662109375,0.0006420612335205078,false,0.00008937822639544941,0.00012664750038237222,1.9213377955233074e-8,0.00021496709802903188,8.926404123405047e-6,0.09987224499063832,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,0,100,9,0.0020127296447753906,0.0008909702301025391,0.0022492408752441406,false,0.49011535058764294,1.0118510463744883,0.00041729637750031014,0.0008514248268289827,0.00041476287710914914,0.0008462556347436434,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,256,256,16,0,10000,9,0.0074422359466552734,0.012530088424682617,0.1653439998626709,false,0.4366913999033042,1.238956381980704,0.000012601949482252828,0.000028857791761054264,9.934186103617024e-6,0.000022748755999812983,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,128,128,16,10000,1000,8,23.956300735473633,0.004300832748413086,0.10271096229553223,false,0.007380977189575247,0.02085994780339943,0.00015603185132600435,0.021139728157726686,0.0009525133211054325,0.1290497581337511,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,100,1,0.002178192138671875,0.0001399517059326172,0.004537820816040039,true,0.7670221951996297,2.0623977503414226,0.36057461727242734,0.470096718881234,0.26151842143576154,0.3409528734272118,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,0,1000,9,0.0024368762969970703,0.025843381881713867,0.034623146057128906,false,0.5019729825780364,1.011851051495884,0.000025452607424737807,0.000050705134156858647,0.000025298111418601268,0.00005039735662400603,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,16,32,16,10000,10000,7,82.76921677589417,0.000026702880859375,0.0004050731658935547,false,2.676697543094502e-6,3.909566997257373e-6,1.4320203648763142e-6,0.5349952102422716,0.0025081860605056672,937.0450041629564,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,10000,100,9,12.67064094543457,0.0045588016510009766,0.009560823440551758,false,0.00001658052138741559,0.00003368740853316182,9.765169513176815e-7,0.05889543087908901,0.00010200512199543541,6.152105812079035,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
